year,pitcher_id,pitch_type,run_value_per_100,run_value,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2022,656849,FF,0,0,170,0.28,0.427,0.371,20.4,19.4,20.1,0.254,0.409,0.349,36.9
2022,605538,SL,-0.7,-5,170,0.188,0.37,0.28,25.4,20.6,15.8,0.205,0.395,0.289,32
2022,518886,FF,-0.2,-1,170,0.259,0.408,0.34,23.4,25.3,18.5,0.199,0.345,0.294,44.8
2022,548389,FF,-0.4,-3,170,0.237,0.391,0.318,20.2,22.4,17.2,0.268,0.485,0.353,52.5
2022,645261,SL,-0.4,-3,170,0.217,0.36,0.267,31.1,30.6,23.1,0.217,0.369,0.272,45.5
2022,641712,SL,0,0,169,0.228,0.342,0.291,24.9,15.4,15,0.238,0.382,0.307,37
2022,662253,SL,-3,-20,169,0.126,0.176,0.162,50.8,46.2,31.3,0.12,0.175,0.162,24.4
2022,607536,FF,-0.3,-2,169,0.279,0.481,0.361,17.8,7.7,11.7,0.274,0.466,0.344,40.3
2022,663455,FF,0.2,2,169,0.252,0.403,0.362,25.1,18.3,18.2,0.246,0.441,0.368,49.5
2022,676664,FF,1.4,8,168,0.318,0.494,0.385,16.4,17.9,16.1,0.298,0.494,0.367,51.2
2022,669330,FF,0.8,5,168,0.258,0.516,0.349,21.4,14.3,13.4,0.283,0.581,0.386,54.9
2022,605242,FC,-1.4,-9,168,0.232,0.342,0.287,30.1,23.2,24.5,0.222,0.338,0.269,31.1
2022,608379,CH,-1.5,-9,168,0.17,0.314,0.246,34.9,37.5,22,0.176,0.292,0.248,21.7
2022,607536,SIFT,0.3,2,167,0.324,0.51,0.399,11.7,8.4,14,0.302,0.485,0.381,45.1
2022,622491,SIFT,0.5,3,167,0.277,0.432,0.354,12.3,12,13.7,0.272,0.401,0.333,46.9
2022,664299,SL,-1.2,-8,166,0.121,0.223,0.181,39.4,44,28,0.126,0.211,0.176,22.6
2022,672710,SL,-0.4,-2,166,0.163,0.275,0.243,42.1,32.5,24.2,0.177,0.298,0.247,35.6
2022,608344,CH,-0.2,-1,166,0.242,0.357,0.279,20.6,9,12.9,0.25,0.411,0.302,36.4
2022,622503,CH,-1.2,-7,166,0.212,0.327,0.263,30,25.3,23.9,0.231,0.339,0.27,34.8
2022,448179,FF,1.2,9,165,0.318,0.547,0.395,24.3,24.2,22.7,0.265,0.491,0.362,44
2022,663372,FF,2.4,14,165,0.336,0.614,0.453,19.5,16.4,14.5,0.308,0.573,0.425,51.3
2022,622253,SIFT,-3.9,-21,165,0.214,0.26,0.248,10.8,11.5,16.1,0.247,0.337,0.282,40.4
2022,521230,FF,-1.3,-8,165,0.248,0.393,0.309,28.2,26.7,31.2,0.226,0.4,0.307,40.2
2022,668676,SL,0.4,2,164,0.21,0.338,0.283,37.5,32.3,24.8,0.244,0.381,0.289,34.6
2022,656605,SIFT,-1.4,-8,164,0.305,0.397,0.364,13.4,7.3,21.4,0.317,0.425,0.373,38.9
2022,641329,FF,-1.3,-9,163,0.239,0.324,0.3,27.3,22.7,19.1,0.257,0.37,0.323,46.2
2022,671345,SIFT,-0.5,-3,163,0.297,0.348,0.311,13.6,17.8,19.6,0.263,0.333,0.281,45.7
2022,601713,SL,-1.7,-10,163,0.197,0.293,0.256,30.8,22.7,17.8,0.223,0.383,0.3,41.4
2022,656756,CH,-0.1,0,163,0.258,0.413,0.305,41,17.2,16.4,0.241,0.375,0.285,30.5
2022,641835,SIFT,-1.4,-8,162,0.233,0.347,0.277,20.7,21,23,0.263,0.386,0.308,35.6
2022,621242,SL,-4.1,-22,162,0.114,0.134,0.154,54.7,54.3,38.4,0.126,0.174,0.176,41.3
2022,605507,FC,0.9,6,162,0.289,0.53,0.395,23.3,13.6,12.1,0.297,0.502,0.372,42.5
2022,663474,CUKC,-1.4,-9,161,0.12,0.203,0.154,45,52.8,31.1,0.14,0.22,0.165,34.2
2022,656876,ST,0.6,3,161,0.205,0.363,0.286,28.4,30.4,17.9,0.246,0.408,0.318,43.9
2022,607200,FC,0.1,0,161,0.234,0.441,0.314,17.2,19.3,12.4,0.242,0.444,0.332,37.6
2022,643377,SL,-1.3,-7,161,0.187,0.26,0.231,36.8,34.8,24.5,0.194,0.293,0.238,34.4
2022,573124,SL,0,0,160,0.191,0.383,0.284,38,34.4,25.1,0.2,0.343,0.279,26.7
2022,641540,CH,-0.2,-1,159,0.262,0.455,0.338,28.3,20.1,23.5,0.251,0.388,0.304,31.9
2022,476595,FC,0.7,4,159,0.338,0.465,0.39,23,17,24.1,0.273,0.394,0.329,29.1
2022,669456,CUKC,-1.6,-8,158,0.191,0.276,0.214,40.7,41.8,25.6,0.201,0.312,0.232,48.9
2022,592662,SIFT,0.7,4,158,0.299,0.53,0.406,22.7,14.6,16.4,0.274,0.451,0.372,38.7
2022,453343,FC,0,0,158,0.289,0.423,0.348,16.1,8.9,12,0.292,0.451,0.356,34.9
2022,445276,FC,-1.6,-11,158,0.17,0.262,0.233,28.2,32.9,29.4,0.157,0.24,0.224,30.8
2022,669211,FF,-0.9,-6,158,0.238,0.406,0.308,27,29.1,25.3,0.245,0.386,0.308,43.4
2022,592826,FF,-1.1,-6,158,0.197,0.352,0.273,23.2,23.4,20.1,0.226,0.477,0.334,48.6
2022,543475,SIFT,0.6,3,158,0.317,0.49,0.388,15.4,21.5,26.2,0.266,0.439,0.336,41.4
2022,664747,FF,-1.5,-11,157,0.127,0.19,0.244,31.1,26.1,19.2,0.163,0.283,0.281,36
2022,445926,FC,-0.5,-4,157,0.213,0.355,0.287,28.6,30.6,19.4,0.199,0.34,0.276,42.6
2022,605347,SIFT,-0.5,-3,156,0.228,0.331,0.325,16.5,18.6,18.2,0.217,0.349,0.301,30.6
2022,623352,SIFT,0.6,4,156,0.241,0.406,0.336,30.7,32.7,25,0.207,0.368,0.308,38.1
2022,676879,SL,-0.2,-1,156,0.2,0.311,0.291,41.1,42.9,26.6,0.171,0.277,0.262,27.5
2022,669395,FF,-0.4,-3,156,0.231,0.385,0.328,23.6,16.7,14.5,0.234,0.42,0.34,39.3
2022,607536,SL,-0.1,-1,156,0.257,0.443,0.335,25.6,24.4,17.1,0.231,0.449,0.329,39.8
2022,672282,SL,-0.2,-1,156,0.229,0.333,0.273,29.9,31.4,23,0.204,0.292,0.243,34.7
2022,472610,SIFT,0.2,1,155,0.329,0.393,0.388,15.4,7.7,14.8,0.309,0.418,0.354,41.5
2022,592716,SIFT,-0.7,-4,155,0.294,0.455,0.36,10.1,7.1,9.1,0.32,0.523,0.391,43.9
2022,592791,SL,0,0,155,0.233,0.44,0.291,26.6,19.4,17.9,0.262,0.436,0.305,31.1
2022,642545,SL,0.8,4,154,0.265,0.441,0.352,24.1,17.5,17,0.274,0.48,0.365,44.1
2022,665152,FF,-1,-6,154,0.215,0.341,0.293,21.7,18.8,15.9,0.263,0.488,0.365,49.5
2022,607200,CUKC,1.7,12,154,0.321,0.504,0.4,26,20.1,13.1,0.277,0.432,0.349,35.5
2022,660761,CH,-0.1,0,153,0.243,0.354,0.286,31.4,30.1,23,0.216,0.338,0.262,33.3
2022,595345,SL,-1.2,-8,153,0.151,0.294,0.274,35.3,33.3,22.8,0.154,0.247,0.257,21.8
2022,641778,FC,0.5,3,153,0.286,0.489,0.381,15.6,12.4,15.1,0.309,0.469,0.384,38.6
2022,625643,FF,-1.6,-9,153,0.239,0.319,0.275,24.2,22.9,21.6,0.26,0.353,0.3,45.4
2022,656629,SL,0.6,3,152,0.23,0.417,0.306,21.3,18.4,14.1,0.241,0.426,0.316,40.7
2022,663556,CUKC,-1.7,-10,152,0.139,0.215,0.193,28.4,36.8,29.9,0.17,0.261,0.214,27.3
2022,641360,FF,0.1,0,152,0.255,0.445,0.338,25.7,25.7,18.7,0.203,0.393,0.297,35.4
2022,661403,FC,-2.1,-11,151,0.189,0.245,0.241,22.5,21.9,28.9,0.223,0.302,0.251,33.3
2022,657248,SIFT,-0.7,-4,151,0.19,0.298,0.325,12.6,11.3,16.8,0.231,0.37,0.346,35.6
2022,593423,SIFT,0,0,151,0.303,0.492,0.399,14.7,6.6,23.3,0.313,0.499,0.397,36.8
2022,680694,SL,-0.9,-5,151,0.212,0.343,0.281,33.4,32.5,22.2,0.201,0.319,0.271,40.4
2022,605164,SL,1.7,9,151,0.278,0.465,0.337,36.2,29.1,21.1,0.224,0.385,0.278,30.7
2022,681911,FF,-2.4,-14,151,0.164,0.242,0.26,31.9,35.1,27.5,0.184,0.321,0.282,40.3
2022,668678,CUKC,-2,-13,151,0.174,0.271,0.211,33.7,37.1,19.5,0.188,0.243,0.205,37.8
2022,425844,CUKC,-1.6,-7,150,0.222,0.347,0.27,16.4,10.7,10.7,0.233,0.365,0.265,28.8
2022,680686,CUKC,-0.1,-1,150,0.185,0.326,0.257,32.2,34.7,21.7,0.195,0.33,0.273,27.1
2022,641729,FF,0,0,150,0.248,0.409,0.319,25.7,32,24.2,0.231,0.395,0.301,45.6
2022,676684,FF,-0.1,0,150,0.313,0.43,0.353,18.4,21.3,19.9,0.258,0.394,0.331,50
2022,666129,SL,0.2,1,150,0.22,0.364,0.316,40.1,38.7,26,0.213,0.355,0.3,41.9
2022,656849,SL,-0.9,-5,150,0.175,0.292,0.255,47.9,52,32.9,0.173,0.269,0.236,51.7
2022,541640,FC,-2.4,-14,150,0.2,0.393,0.26,24.6,15.3,16.8,0.218,0.349,0.255,33.3
2022,689225,FF,-0.4,-2,149,0.252,0.449,0.35,15,14.1,13,0.332,0.62,0.443,52.8
2022,676879,SIFT,0.3,2,148,0.278,0.468,0.375,19.9,16.9,19.7,0.274,0.472,0.372,43.3
2022,518876,SIFT,-0.4,-2,148,0.254,0.384,0.31,16.4,14.2,17.1,0.29,0.47,0.353,39.3
2022,622491,CH,1.1,6,148,0.239,0.425,0.333,26.1,22.3,15.6,0.229,0.355,0.291,30.1
2022,675911,SL,-1.1,-7,148,0.139,0.197,0.205,52.2,50,29.4,0.118,0.162,0.165,22.2
2022,660761,FF,0.9,6,148,0.323,0.546,0.409,20.2,19.6,17.6,0.275,0.452,0.357,50
2022,668676,CH,0.7,3,147,0.266,0.41,0.332,16.1,12.9,12.9,0.305,0.48,0.359,42.5
2022,502043,FC,0.1,1,147,0.244,0.4,0.312,19.6,12.2,18.4,0.275,0.418,0.332,28
2022,608566,SL,0.1,0,147,0.265,0.538,0.389,32.4,19.7,20.4,0.253,0.459,0.345,44.7
2022,519326,FF,1.1,6,146,0.241,0.414,0.362,22.5,16.4,15.1,0.297,0.536,0.419,45.7
2022,641778,SL,-0.4,-2,146,0.172,0.299,0.245,24.8,28.1,18.8,0.205,0.312,0.258,30.5
2022,669432,CH,0.3,2,146,0.246,0.408,0.336,26.1,15.1,12.9,0.244,0.343,0.301,30
2022,650895,SL,-1.3,-7,146,0.173,0.263,0.246,32.6,32.2,26,0.184,0.298,0.251,22.1
2022,666159,FF,-1.5,-8,146,0.198,0.252,0.262,18.6,19.9,19.1,0.225,0.313,0.28,37.3
2022,554431,FF,-1.9,-10,146,0.174,0.298,0.277,22.2,15.8,16.2,0.223,0.393,0.332,40
2022,594835,FC,1.4,8,146,0.321,0.547,0.395,13,6.8,7.8,0.302,0.519,0.372,31.3
2022,664854,FF,-2.4,-13,146,0.15,0.233,0.213,28.6,32.9,29.4,0.17,0.285,0.24,40
2022,669373,SL,-0.7,-4,145,0.228,0.368,0.273,23.7,18.6,14.7,0.231,0.368,0.276,39.8
2022,605540,SIFT,-0.7,-4,145,0.269,0.362,0.32,15,14.5,18.8,0.276,0.377,0.329,30.6
2022,682171,ST,-1.6,-8,145,0.125,0.272,0.189,32.4,40,28.9,0.127,0.241,0.182,27.5
2022,661309,SIFT,2.6,13,145,0.338,0.602,0.438,13.5,16.6,18.8,0.301,0.547,0.391,42.2
2022,605507,SIFT,-0.8,-3,145,0.32,0.391,0.369,6.9,2.8,5.3,0.319,0.419,0.363,40
2022,596295,SL,-0.8,-4,145,0.217,0.391,0.282,29.9,24.1,17.7,0.252,0.414,0.307,32
2022,608349,FF,-1.3,-7,144,0.192,0.342,0.301,24.9,19.4,18.7,0.212,0.358,0.316,45.2
2022,541640,SIFT,1.5,7,144,0.32,0.461,0.394,13.2,13.2,16.8,0.303,0.422,0.354,40.5
2022,542914,SL,-1.3,-7,143,0.18,0.324,0.235,43.8,38.5,28.6,0.174,0.27,0.203,30.6
2022,663559,FF,-1,-4,143,0.212,0.326,0.265,19.1,18.2,21.1,0.232,0.359,0.285,34.6
2022,650671,FF,-1.4,-8,143,0.179,0.366,0.29,32.9,35,23.4,0.155,0.296,0.26,35.1
2022,453286,SL,-3.6,-18,143,0.183,0.232,0.195,46.4,39.2,31.3,0.154,0.201,0.16,18.6
2022,502202,FF,-0.9,-5,142,0.185,0.319,0.278,25.3,33.8,21.7,0.176,0.307,0.277,38.7
2022,605397,CUKC,0,0,142,0.205,0.377,0.312,32.4,34.5,22.5,0.203,0.298,0.28,43.2
2022,657093,FC,1.5,7,142,0.328,0.427,0.36,25.5,19,22,0.277,0.395,0.323,34.6
2022,666808,SL,-3.5,-17,142,0.158,0.226,0.193,38.7,40.1,31,0.164,0.234,0.202,30.4
2022,642207,CH,-1.2,-8,142,0.185,0.242,0.255,43.9,36.6,24.8,0.167,0.206,0.224,23
2022,621076,SL,-0.7,-3,142,0.19,0.357,0.284,35.4,31.7,22.3,0.179,0.289,0.258,30.5
2022,656756,CUKC,-0.7,-4,142,0.154,0.301,0.231,41.4,43,22.2,0.188,0.305,0.238,33.3
2022,605483,SL,-1.2,-7,142,0.169,0.265,0.211,46.4,47.2,30.6,0.176,0.282,0.215,42.9
2022,621244,CH,1.2,5,142,0.271,0.398,0.317,24.3,14.8,15.7,0.256,0.396,0.307,32.5
2022,641816,FS,0.8,4,141,0.236,0.386,0.291,23.9,14.9,13.6,0.226,0.333,0.285,22.7
2022,502043,SL,0.6,3,141,0.211,0.336,0.279,36.2,34,19.1,0.198,0.321,0.264,29.6
2022,621345,FF,-2.1,-12,141,0.152,0.272,0.226,31.3,36.9,27.1,0.161,0.318,0.256,48
2022,608344,CUKC,1.9,10,140,0.274,0.504,0.333,22.4,19.3,13.7,0.26,0.476,0.324,38.2
2022,670174,SIFT,1.5,7,140,0.344,0.563,0.415,9,7.9,13.6,0.296,0.474,0.363,51.3
2022,621368,SL,0.9,4,140,0.278,0.414,0.314,24.9,25,17.6,0.274,0.437,0.321,42.4
2022,596001,SIFT,0.3,2,140,0.318,0.481,0.38,16.3,12.1,17,0.3,0.456,0.352,41.2
2022,571901,SIFT,0.3,1,139,0.279,0.385,0.372,9.5,15.1,19.4,0.279,0.413,0.349,40.6
2022,518876,FC,-0.7,-4,139,0.197,0.394,0.278,21.1,18.7,22.6,0.217,0.429,0.295,34
2022,666157,CUKC,-0.3,-1,139,0.136,0.28,0.254,46,46.8,26.4,0.106,0.207,0.219,30.2
2022,459429,FF,0.3,2,138,0.288,0.48,0.362,18.3,12.3,11.8,0.272,0.52,0.37,41.8
2022,656793,FF,0.1,0,138,0.3,0.409,0.359,21.1,16.7,20.7,0.251,0.401,0.347,41.5
2022,502179,CUKC,0.1,1,138,0.242,0.417,0.289,28.3,31.2,21.9,0.229,0.36,0.264,35.2
2022,643511,SL,0.6,3,138,0.216,0.368,0.287,28.4,26.8,21.9,0.195,0.281,0.243,22.2
2022,642585,FF,-2.3,-14,137,0.202,0.342,0.308,24.1,16.8,18.4,0.238,0.381,0.338,41.9
2022,592773,FF,-2.7,-14,137,0.168,0.265,0.278,31.9,23.4,24.2,0.208,0.374,0.323,49.4
2022,663776,FF,0.8,5,137,0.372,0.558,0.444,12.9,8.8,10.4,0.32,0.521,0.412,40.4
2022,650556,SL,-1.8,-8,137,0.163,0.22,0.229,51.3,46,34.6,0.163,0.213,0.219,28.3
2022,650644,FC,0.6,3,137,0.286,0.516,0.37,21.7,14.6,17.5,0.279,0.447,0.33,40.4
2022,456501,CH,0.3,1,137,0.252,0.354,0.297,22.7,18.2,14.5,0.269,0.398,0.319,32.4
2022,570666,SL,0.4,2,137,0.202,0.452,0.317,34.5,33.6,23.7,0.208,0.417,0.301,41.8
2022,642528,SIFT,-0.6,-3,137,0.289,0.347,0.339,19,9.5,11.8,0.273,0.372,0.331,30.6
2022,571945,CUKC,-0.2,-1,137,0.227,0.359,0.28,18.9,16.1,10.9,0.246,0.369,0.291,33.6
2022,621107,SIFT,0.1,1,136,0.289,0.469,0.358,13.5,13.2,17.3,0.255,0.406,0.31,35.1
2022,605164,CH,0.8,3,136,0.291,0.47,0.326,19,11,12.2,0.314,0.467,0.337,44.2
2022,669330,FC,-0.1,-1,136,0.217,0.342,0.293,25.5,20.6,16.9,0.215,0.312,0.284,33
2022,641540,SL,0.8,5,136,0.202,0.435,0.289,38.3,35.3,18.8,0.204,0.378,0.292,36.7
2022,605447,SL,-1.4,-7,136,0.205,0.307,0.273,33.7,29.4,25.3,0.233,0.37,0.295,43.7
2022,664353,CH,0,0,135,0.24,0.395,0.305,27.3,21.5,19,0.211,0.35,0.261,26
2022,571479,SL,-0.1,0,135,0.203,0.358,0.274,41.6,40.7,29.4,0.189,0.328,0.26,29
2022,657248,FF,1,5,135,0.264,0.425,0.381,24.3,15.6,17.5,0.279,0.467,0.398,50
2022,628711,CH,0.5,2,135,0.206,0.298,0.247,30,23,16.5,0.219,0.292,0.237,22
2022,608328,FF,-0.2,-1,134,0.209,0.491,0.375,14.4,9.7,9.2,0.243,0.493,0.38,45.9
2022,641745,SIFT,1.7,9,134,0.376,0.521,0.438,14.9,4.5,11.1,0.295,0.424,0.356,50
2022,624133,CH,0.1,1,134,0.24,0.372,0.31,34,22.4,15.5,0.236,0.319,0.276,26.6
2022,669952,ST,-0.7,-3,134,0.258,0.367,0.287,32.2,29.1,20.6,0.227,0.34,0.264,30.8
2022,543243,FF,-2,-11,133,0.252,0.345,0.303,15.2,8.3,16.9,0.277,0.365,0.315,32.7
2022,543521,ST,-1.7,-9,133,0.15,0.242,0.22,32.1,35.3,22.3,0.162,0.247,0.228,27.4
2022,502085,FC,-1,-5,133,0.224,0.364,0.335,20.8,24.1,24.6,0.207,0.372,0.331,46.1
2022,640462,FF,0.1,1,132,0.212,0.372,0.316,24.9,25.8,19.3,0.229,0.377,0.325,44.3
2022,657746,SL,2.4,10,132,0.262,0.54,0.359,29.7,27.3,21.6,0.226,0.373,0.278,32.2
2022,571710,FF,-0.2,-1,132,0.287,0.443,0.362,26.2,31.1,25.3,0.251,0.4,0.33,46.7
2022,592716,FF,-0.4,-2,132,0.234,0.371,0.293,20.3,17.4,13.7,0.248,0.427,0.315,34.7
2022,519043,FF,-1.2,-7,132,0.179,0.358,0.31,26.6,22.7,21,0.179,0.31,0.29,36.7
2022,543294,CH,0,0,132,0.232,0.392,0.291,37.3,29.5,22.3,0.211,0.336,0.261,29.1
2022,656638,CUKC,-0.9,-4,131,0.19,0.284,0.271,57.8,42.7,36.6,0.174,0.25,0.234,37.1
2022,554430,SIFT,-2.4,-10,131,0.236,0.276,0.264,16.8,16.8,20.4,0.231,0.27,0.251,22.8
2022,458681,FC,-0.6,-3,131,0.252,0.403,0.33,26.1,14.5,15.1,0.245,0.373,0.301,38.2
2022,493603,ST,-3,-14,131,0.165,0.289,0.234,38.4,38.2,31.8,0.161,0.232,0.215,20.8
2022,519043,CUKC,-0.4,-2,130,0.217,0.242,0.258,29.5,29.2,19.9,0.208,0.279,0.251,29.3
2022,500779,CH,2.7,14,130,0.286,0.403,0.354,27.2,16.2,13.4,0.281,0.397,0.33,36.7
2022,647315,SIFT,-1.2,-5,130,0.282,0.363,0.302,18,13.8,22.5,0.252,0.359,0.286,45.3
2022,676710,FC,1.3,5,130,0.278,0.426,0.363,24.3,16.9,23.7,0.275,0.453,0.357,38.7
2022,592767,SIFT,0.1,1,129,0.263,0.518,0.386,21.8,14,9.4,0.241,0.444,0.339,40.6
2022,656458,FF,1.7,10,128,0.284,0.353,0.366,26.8,17.2,16.1,0.269,0.355,0.351,34.9
2022,518516,CUKC,0.1,0,128,0.212,0.322,0.276,21.7,22.7,16.3,0.235,0.37,0.292,35.6
2022,669212,FF,-0.3,-2,128,0.205,0.436,0.294,25.7,29.7,20.9,0.2,0.435,0.304,44.4
2022,501985,CH,2.1,9,128,0.282,0.573,0.39,27.4,21.9,22,0.264,0.426,0.326,25.6
2022,656222,CH,-1.6,-8,127,0.212,0.314,0.251,34.3,29.9,22.9,0.22,0.337,0.266,30.5
2022,607237,SL,-0.8,-4,127,0.178,0.252,0.274,32.1,26,20.6,0.182,0.261,0.271,25.7
2022,605488,SL,-0.9,-5,127,0.227,0.361,0.291,19.7,16.5,18.1,0.263,0.405,0.309,37
2022,554340,FF,-3.8,-18,127,0.127,0.203,0.192,29,33.1,21.8,0.164,0.277,0.218,35.9
2022,623149,FF,-0.8,-4,127,0.144,0.297,0.247,29.5,26.8,22.7,0.208,0.36,0.297,39.7
2022,608331,SL,-0.7,-4,127,0.239,0.393,0.33,28.3,22.8,23,0.229,0.371,0.294,46.1
2022,571948,SIFT,-1,-5,126,0.276,0.414,0.331,14.4,23.8,26.8,0.248,0.399,0.307,39.8
2022,656657,FF,2.1,11,126,0.303,0.615,0.425,19.4,18.3,16.1,0.292,0.619,0.427,54
2022,663738,CH,-0.2,-1,126,0.246,0.398,0.305,26.8,18.3,14.4,0.225,0.342,0.269,32.3
2022,605135,FC,-0.7,-3,126,0.217,0.383,0.289,28.2,25.4,20.1,0.218,0.388,0.293,36.9
2022,607259,FF,2.7,12,126,0.351,0.675,0.459,18.1,19,16.6,0.27,0.473,0.355,44.4
2022,608331,CUKC,-1.8,-11,126,0.174,0.223,0.199,40.2,39.7,27.3,0.176,0.222,0.191,19.2
2022,641941,FF,-1,-6,126,0.218,0.409,0.32,29.4,33.3,22.1,0.215,0.426,0.328,51.5
2022,593958,FF,-1,-5,126,0.232,0.366,0.297,16.9,19,22.2,0.269,0.434,0.336,40.7
2022,656605,ST,-1,-4,126,0.183,0.252,0.226,28.1,33.3,21.9,0.22,0.343,0.27,38.2
2022,656234,SIFT,0,0,126,0.233,0.359,0.33,10.4,6.3,12.1,0.278,0.425,0.369,44.9
2022,519293,FF,1.7,7,126,0.299,0.505,0.406,12.8,14.3,15.1,0.279,0.456,0.374,46.7
2022,607259,CH,-1.4,-6,125,0.155,0.264,0.25,36.6,29.6,20.3,0.174,0.281,0.259,29.7
2022,668678,FC,-0.6,-3,125,0.239,0.35,0.291,15.7,14.4,15.1,0.242,0.349,0.285,24.2
2022,608723,CUKC,0.1,1,125,0.243,0.357,0.302,28.4,27.2,15.2,0.228,0.322,0.276,28.4
2022,592789,CH,2.1,8,125,0.316,0.456,0.373,26.3,14.4,12.5,0.3,0.465,0.364,36.7
2022,663436,FF,0.6,3,125,0.312,0.514,0.389,13,12,11.5,0.293,0.477,0.377,41.7
2022,592717,SIFT,1.9,8,125,0.364,0.545,0.427,12.1,12,17.6,0.299,0.445,0.359,51
2022,669203,CUKC,-1.1,-7,124,0.127,0.263,0.195,47.7,46.8,27.9,0.118,0.183,0.164,21.7
2022,624133,FF,1.8,8,124,0.346,0.57,0.445,17.3,10.5,11.4,0.266,0.433,0.357,33
2022,572971,SIFT,1.2,6,124,0.308,0.51,0.423,15.6,13.7,17.5,0.283,0.428,0.362,44.9
2022,670950,FF,1.3,7,123,0.273,0.525,0.411,20.7,17.9,22.4,0.281,0.566,0.418,50.6
2022,668678,CH,-0.5,-2,123,0.202,0.333,0.263,25.3,23.6,19.9,0.245,0.403,0.309,35.3
2022,669373,SIFT,-0.4,-1,123,0.229,0.312,0.292,13.9,22,17.4,0.263,0.389,0.321,38.1
2022,506433,ST,-2,-9,123,0.193,0.263,0.22,25.8,22,18.5,0.215,0.35,0.258,33
2022,656756,FF,0.9,4,123,0.276,0.474,0.349,13.6,20.3,13.4,0.293,0.497,0.361,45.1
2022,656412,FF,1,5,122,0.352,0.6,0.441,17,16.4,15.3,0.301,0.52,0.397,45.3
2022,605130,SL,-2,-11,122,0.189,0.306,0.255,33.1,24.6,20.1,0.188,0.297,0.246,28.9
2022,501381,FF,1.1,5,122,0.348,0.704,0.451,11.1,9,12.8,0.323,0.644,0.42,49.5
2022,667463,SIFT,0.6,2,122,0.327,0.407,0.372,12.5,10.7,18.3,0.295,0.408,0.333,53.9
2022,660853,FF,-1.5,-7,122,0.229,0.367,0.3,26.1,27.9,24.3,0.251,0.491,0.351,52.6
2022,596112,SL,-0.6,-3,122,0.17,0.357,0.264,44.4,39.3,25.5,0.176,0.346,0.257,32.3
2022,606149,SL,-1.8,-9,121,0.183,0.266,0.235,47.5,38.8,26.4,0.171,0.272,0.231,24.6
2022,596112,FF,1.9,8,121,0.386,0.658,0.459,13.2,5.8,8.1,0.359,0.602,0.418,47.7
2022,456713,FF,0,0,121,0.19,0.362,0.315,26.5,31.4,30.4,0.183,0.338,0.284,45.6
2022,622608,SL,2,8,121,0.366,0.491,0.395,19.5,18.2,14.5,0.345,0.463,0.366,34.4
2022,621237,SIFT,1.1,5,120,0.277,0.406,0.366,20.7,18.3,21.6,0.276,0.408,0.353,37
2022,453268,SL,-1.7,-7,120,0.133,0.229,0.224,35.7,40,26.5,0.122,0.195,0.202,27.6
2022,676879,CH,2,8,120,0.295,0.491,0.382,29.2,20,20.9,0.218,0.34,0.274,28.4
2022,573204,FF,-1.5,-8,120,0.245,0.373,0.31,29.6,35,25.8,0.205,0.353,0.279,32.4
2022,519293,SL,-1.6,-8,120,0.186,0.301,0.239,46.1,39.2,25.1,0.149,0.199,0.184,25.4
2022,670036,SL,0.5,3,120,0.248,0.416,0.301,31.5,32.5,22.5,0.214,0.334,0.257,26.3
2022,542947,SIFT,0.8,3,120,0.33,0.513,0.379,13.9,10,15.2,0.292,0.424,0.325,53.4
2022,543521,FC,-1.6,-8,120,0.265,0.345,0.289,21.5,14.2,14,0.308,0.465,0.345,35.7
2022,657140,FF,2.8,15,119,0.35,0.58,0.447,24,18.5,13.9,0.281,0.532,0.403,53.8
2022,456501,FC,1.1,5,119,0.313,0.58,0.39,11.7,10.9,13.8,0.298,0.474,0.345,40.2
2022,666200,SL,0.1,0,119,0.157,0.287,0.247,41.3,44.5,25.2,0.167,0.282,0.236,42.9
2022,622694,FF,2.1,10,119,0.337,0.633,0.45,18.6,17.6,15.8,0.267,0.514,0.393,39.2
2022,456501,FF,-1.8,-8,119,0.198,0.279,0.229,24.6,27.7,15.6,0.192,0.313,0.238,38.8
2022,640451,FF,-2.1,-11,119,0.202,0.308,0.256,27.5,26.9,19.6,0.197,0.328,0.271,50
2022,670950,CH,-1,-4,119,0.176,0.241,0.237,48.7,46.2,27.9,0.169,0.236,0.226,22.2
2022,666157,FF,0.7,4,118,0.21,0.36,0.313,27.6,33.9,21.4,0.223,0.38,0.325,61.7
2022,676714,FF,-0.4,-2,118,0.214,0.456,0.343,19,23.7,19.2,0.241,0.492,0.355,43.4
2022,676265,FF,-0.8,-3,118,0.188,0.427,0.334,16.2,14.4,14.9,0.163,0.363,0.308,43.2
2022,668933,SL,0.6,3,118,0.235,0.409,0.3,32,35.6,21.3,0.229,0.367,0.269,32.9
2022,605135,FF,0.5,2,118,0.239,0.339,0.293,27.4,41.5,21.8,0.211,0.314,0.263,41.7
2022,502042,FF,1.9,12,117,0.311,0.524,0.398,15.1,12,9.6,0.33,0.525,0.408,50.6
2022,543294,SIFT,1,4,117,0.283,0.396,0.344,11.9,7.7,9.1,0.323,0.472,0.379,36.1
2022,548389,SL,-1.6,-7,117,0.212,0.248,0.236,17.6,14.5,12.5,0.226,0.338,0.259,30.2
2022,605447,FF,-1.7,-8,117,0.163,0.202,0.223,26.8,28.2,17.9,0.21,0.32,0.281,49.3
